"cust","sampleid","date","cds","sales"
2871,255,1997-01-12,4,59.85
2871,255,1997-01-15,1,11.77
2871,255,1997-11-03,3,38.47
2871,255,1997-11-12,13,195.37
2888,256,1997-01-12,1,11.77
2903,257,1997-01-12,2,23.54
2903,257,1997-03-17,1,37.3
2903,257,1997-03-23,1,14.37
2903,257,1997-04-04,4,53.48
2903,257,1997-04-23,1,14.37
2903,257,1997-05-05,3,41.1
2903,257,1998-01-24,2,24.48
2904,258,1997-01-12,2,59.54
2920,259,1997-01-12,1,16.7
2932,260,1997-01-12,3,46.47
2932,260,1997-02-22,3,38.77
2958,261,1997-01-12,1,12.49
2958,261,1997-06-02,3,62.97
2958,261,1997-07-31,3,42.9
2961,262,1997-01-12,2,26.14
2965,263,1997-01-12,2,28.74
2965,263,1997-09-27,5,64.45
2965,263,1998-02-25,4,93.46
2983,264,1997-01-12,5,47.48
3005,265,1997-01-12,12,166.75
3008,266,1997-01-12,1,11.77
3008,266,1997-01-13,1,11.77
3011,267,1997-01-12,1,9.98
3011,267,1997-09-01,1,9.77
3011,267,1997-09-01,1,14.96
3011,267,1997-09-18,1,17.99
3011,267,1998-03-22,2,29.48
3021,268,1997-01-12,3,44.88
3021,268,1997-02-21,6,90.83
858,269,1997-01-13,2,26.73
2224,270,1997-01-13,5,99.83
2224,270,1997-01-27,3,79.72
2274,271,1997-01-13,3,43.53
2390,272,1997-01-13,1,26.99
2390,272,1997-02-09,3,41.82
2390,272,1997-10-21,1,12.49
2574,273,1997-01-13,1,14.37
3001,274,1997-01-13,1,15.9
3001,274,1997-03-30,1,14.9
3001,274,1997-06-12,1,14.99
3001,274,1997-07-02,2,31.6
3016,275,1997-01-13,2,21.54
3016,275,1997-09-08,2,25.74
3016,275,1997-10-16,2,31.98
3016,275,1997-11-05,3,29.47
3016,275,1997-11-21,1,7.49
3028,276,1997-01-13,2,23.49
3028,276,1997-01-18,1,11.77
3028,276,1997-01-25,1,5.78
3028,276,1997-03-15,3,50.71
3028,276,1997-03-21,1,9.77
3028,276,1997-03-29,1,13.97
3028,276,1997-04-01,1,14.37
3028,276,1997-05-18,1,13.77
3028,276,1997-06-17,2,24.02
3028,276,1997-06-21,1,6.79
3028,276,1997-07-16,1,13.97
3028,276,1997-07-30,1,11.77
3028,276,1997-07-30,1,12.25
3028,276,1997-08-12,1,12.77
3028,276,1997-08-12,1,14.79
3028,276,1997-08-16,1,11.77
3028,276,1998-01-14,1,5.99
3030,277,1997-01-13,1,31.97
3047,278,1997-01-13,1,15.36
3060,279,1997-01-13,1,14.79
3076,280,1997-01-13,1,18.36
3087,281,1997-01-13,1,14.37
3099,282,1997-01-13,4,59.66
3099,282,1997-05-22,10,151.98
3099,282,1997-05-28,4,48.28
3099,282,1997-05-29,5,62.04
3102,283,1997-01-13,1,17.76
3102,283,1997-02-09,2,28.73
3102,283,1997-08-20,1,15.76
3102,283,1997-08-31,1,14.37
3106,284,1997-01-13,3,33.38
3106,284,1997-02-03,2,36.67
3112,285,1997-01-13,3,40.11
3134,286,1997-01-13,1,0
3157,287,1997-01-13,2,179.98
3157,287,1997-03-05,2,30.33
3157,287,1997-08-19,1,19.55
3157,287,1997-08-22,2,52.03
3157,287,1997-10-15,1,17.49
3157,287,1997-10-19,1,8.99
3157,287,1997-10-19,1,19.49
3157,287,1998-01-15,1,12.49
3157,287,1998-02-24,2,36.48
3157,287,1998-03-27,2,38.98
3158,288,1997-01-13,2,30.72
3163,289,1997-01-13,1,44.3
3163,289,1997-01-17,1,36.99
3163,289,1997-03-13,1,15.99
3163,289,1997-09-23,2,59.98
3163,289,1997-09-24,1,11.99
3163,289,1997-09-24,1,12.99
3163,289,1997-09-25,2,46.98
3163,289,1997-10-27,1,13.99
3163,289,1997-10-27,1,13.99
3163,289,1997-11-24,2,24.98
3163,289,1998-01-06,1,11.99
3163,289,1998-03-04,1,22.49
3163,289,1998-03-04,2,25.16
3163,289,1998-03-09,1,22.49
3163,289,1998-03-25,1,12.99
3171,290,1997-01-13,2,26.94
3182,291,1997-01-13,5,69.22
3182,291,1997-02-10,4,58.68
3182,291,1997-09-18,5,71.45
3183,292,1997-01-13,1,15.36
3183,292,1997-01-16,2,20.75
3199,293,1997-01-13,2,29.73
3238,294,1997-01-13,1,15.36
3238,294,1997-01-18,1,18.99
3238,294,1997-10-23,2,44.48
3238,294,1998-03-01,2,42.48
3238,294,1998-03-01,1,59.49
3242,295,1997-01-13,1,20.99
3262,296,1997-01-13,1,12.77
1417,297,1997-01-14,3,35.31
1417,297,1997-05-01,6,76.41
1417,297,1997-12-13,22,282.78
1417,297,1997-12-13,6,76.94
2092,298,1997-01-14,5,53.25
2092,298,1997-01-22,1,12.97
2092,298,1997-11-29,9,61.41
2092,298,1998-01-09,4,35.96
2092,298,1998-02-22,6,32.94
2939,299,1997-01-14,2,19.28
3219,300,1997-01-14,8,126.9
3287,301,1997-01-14,2,38.13
3298,302,1997-01-14,3,69.97
3298,302,1997-02-22,1,12.77
3298,302,1997-06-24,2,26.49
3298,302,1997-09-12,1,20.99
3299,303,1997-01-14,1,5.99
3299,303,1997-09-25,2,31.48
3311,304,1997-01-14,1,15.36
3311,304,1997-05-19,3,69.84
3311,304,1998-06-13,2,23.76
3312,305,1997-01-14,1,23.99
3318,306,1997-01-14,1,14.37
3318,306,1997-02-07,1,14.37
3318,306,1998-03-21,1,11.49
3333,307,1997-01-14,1,13.97
3353,308,1997-01-14,1,15.36
3374,309,1997-01-14,1,11.77
3376,310,1997-01-14,6,84.94
3376,310,1997-01-31,1,14.99
3376,310,1997-02-02,5,74.95
3376,310,1997-02-12,4,59.96
3376,310,1997-02-13,2,29.98
3376,310,1997-02-13,1,15.36
3388,311,1997-01-14,1,14.37
3400,312,1997-01-14,4,57.1
3400,312,1997-05-17,2,28.73
3400,312,1997-09-13,2,22.48
3400,312,1997-11-09,7,51.43
3400,312,1998-02-15,4,42.46
3400,312,1998-05-11,6,64.44
3403,313,1997-01-14,3,51.15
3415,314,1997-01-14,3,48.51
3415,314,1997-01-15,1,50.97
3415,314,1997-06-26,6,92.17
3415,314,1997-07-27,12,137.05
3415,314,1998-03-09,18,222.3
3425,315,1997-01-14,1,14.7
3444,316,1997-01-14,2,28.74
3451,317,1997-01-14,2,29.58
3451,317,1997-06-02,2,29.75
3451,317,1997-10-07,1,12.99
3467,318,1997-01-14,4,52.27
3469,319,1997-01-14,1,12.49
3469,319,1997-05-10,2,48.94
3469,319,1997-11-30,3,42.97
3469,319,1997-12-08,1,12.49
3487,320,1997-01-14,1,15.36
3487,320,1998-06-30,1,11.88
3497,321,1997-01-14,1,10.77
3497,321,1997-04-21,4,53.27
3497,321,1997-08-26,5,68.22
3497,321,1998-05-09,1,12.58
3322,322,1997-01-15,3,57.51
3341,323,1997-01-15,2,53.54
3341,323,1997-03-18,1,41.77
3496,324,1997-01-15,1,6.79
3496,324,1997-01-16,1,7.98
3496,324,1997-01-21,1,10.77
3496,324,1997-02-03,2,28.93
3496,324,1998-01-18,4,53.96
3496,324,1998-03-04,5,55.45
3496,324,1998-03-25,2,25.98
3496,324,1998-04-07,1,12.99
3496,324,1998-04-07,2,25.48
3496,324,1998-04-12,3,50.25
3496,324,1998-04-28,1,56.99
3496,324,1998-06-21,2,30.98
3501,325,1997-01-15,1,12.49
3501,325,1997-01-29,3,36.28
3501,325,1997-01-30,3,35.55
3501,325,1997-02-10,2,30.32
3501,325,1997-02-10,6,50.14
3501,325,1997-02-13,2,28.74
3501,325,1997-02-22,5,40.05
3501,325,1997-03-01,1,12.77
3501,325,1997-03-07,3,24.47
3501,325,1997-03-13,3,28.54
3501,325,1997-03-16,2,24.98
3501,325,1997-03-19,2,33
3501,325,1997-03-19,2,45.98
3501,325,1997-03-27,2,24.98
3501,325,1997-03-28,1,29.99
3501,325,1997-04-08,1,26.99
3501,325,1997-04-10,1,14.96
3501,325,1997-04-10,1,19.99
3501,325,1997-04-11,1,11.77
3501,325,1997-04-27,2,21.54
3501,325,1997-04-27,1,29.99
3501,325,1997-04-28,1,12.49
3501,325,1997-04-29,3,20.37
3501,325,1997-04-30,2,24.98
3501,325,1997-04-30,1,6.99
3501,325,1997-05-01,1,27.97
3501,325,1997-05-19,6,83.94
3501,325,1997-05-25,4,50.97
3501,325,1997-05-28,3,20.37
3501,325,1997-06-20,3,44.29
3501,325,1997-06-20,3,40.97
3501,325,1997-07-25,2,25.98
3501,325,1998-01-05,4,41.96
3501,325,1998-01-05,2,24.98
3501,325,1998-04-27,1,12.99
3510,326,1997-01-15,1,23.99
3525,327,1997-01-15,1,19.97
3545,328,1997-01-15,1,12.7
3556,329,1997-01-15,2,39.96
3558,330,1997-01-15,9,119.76
3558,330,1997-01-20,7,92.79
3558,330,1997-01-30,3,36.5
3558,330,1997-02-08,7,94.57
3558,330,1997-03-19,1,13.97
3558,330,1997-06-22,4,59.28
3558,330,1997-10-12,1,24.49
3571,331,1997-01-15,1,14.7
3584,332,1997-01-15,5,64.23
3584,332,1997-01-20,1,11.77
3584,332,1997-04-24,1,9.98
3587,333,1997-01-15,1,14.96
3601,334,1997-01-15,1,15.36
3612,335,1997-01-15,2,26.14
3614,336,1997-01-15,4,49.28
3614,336,1997-01-23,1,13.97
3614,336,1997-02-05,6,66.22
3614,336,1997-02-07,3,48.9
3614,336,1997-02-07,4,49.28
3614,336,1997-09-10,2,36.48
3614,336,1997-09-24,1,10.49
3614,336,1997-11-26,10,113.9
3614,336,1997-12-15,2,20.98
3629,337,1997-01-15,1,11.99
3656,338,1997-01-15,1,11.77
3656,338,1998-04-01,1,9.49
3656,338,1998-04-14,1,13.99
3656,338,1998-05-15,1,11.49
3656,338,1998-05-15,1,12.99
3660,339,1997-01-15,1,8.77
3660,339,1997-06-21,1,9.77
3660,339,1998-03-19,1,14.42
3674,340,1997-01-15,2,30.13
3690,341,1997-01-15,1,19.99
3704,342,1997-01-15,1,27.99
3726,343,1997-01-15,2,29.98
3669,344,1997-01-16,3,39.7
3669,344,1997-03-15,1,15.7
3669,344,1997-06-23,1,15.7
3669,344,1997-11-21,1,22.49
3755,345,1997-01-16,2,21.98
3775,346,1997-01-16,4,39.3
3794,347,1997-01-16,1,15.36
3805,348,1997-01-16,1,6.79
3805,348,1997-06-23,1,4.79
3809,349,1997-01-16,1,17.9
3819,350,1997-01-16,7,128.36
3819,350,1997-02-15,9,130.09
3819,350,1997-06-23,2,27.94
3820,351,1997-01-16,2,29.33
3820,351,1997-03-24,1,12.77
3824,352,1997-01-16,1,7.98
3838,353,1997-01-16,2,11.56
3853,354,1997-01-16,1,41.9
3876,355,1997-01-16,3,44.12
3891,356,1997-01-16,1,9.99
3902,357,1997-01-16,3,46.68
3902,357,1997-02-03,18,242.98
3911,358,1997-01-16,1,23.99
3911,358,1997-03-06,4,58.46
3911,358,1997-07-01,1,13.97
3912,359,1997-01-16,1,15.36
3926,360,1997-01-16,1,17.36
3944,361,1997-01-16,1,19.99
3955,362,1997-01-16,1,7.78
3965,363,1997-01-16,1,24.99
3965,363,1997-02-21,1,9.77
3965,363,1997-03-31,1,9.77
3970,364,1997-01-16,4,47.48
3970,364,1997-01-29,2,19.74
3970,364,1997-03-11,4,58.06
3970,364,1997-04-10,3,63.31
3970,364,1997-08-05,2,26.14
3970,364,1997-10-01,3,38.97
3975,365,1997-01-16,1,15.96
584,366,1997-01-17,1,11.77
3138,367,1997-01-17,1,13.97
3138,367,1997-04-09,9,176.45
3138,367,1997-10-31,4,40.46
3138,367,1998-05-07,8,125.92
3993,368,1997-01-17,1,15.99
3993,368,1997-04-03,1,30.99
3993,368,1997-04-26,1,4.79
3993,368,1997-05-19,2,43.48
3993,368,1997-11-20,1,33.99
3993,368,1998-02-18,3,31.97
3997,369,1997-01-17,1,18.77
4005,370,1997-01-17,1,14.37
4005,370,1997-04-26,2,24.74
4005,370,1998-03-09,2,21.48
4019,371,1997-01-17,1,6.78
4019,371,1998-03-24,2,23.48
4037,372,1997-01-17,1,14.37
4053,373,1997-01-17,1,11.77
4070,374,1997-01-17,1,14.37
4087,375,1997-01-17,1,12.97
4090,376,1997-01-17,1,14.96
4090,376,1997-01-17,1,14.37
4090,376,1997-02-26,1,13.77
4090,376,1998-02-04,2,29.48
4090,376,1998-03-27,1,21.99
4096,377,1997-01-17,3,27.55
4096,377,1997-03-31,1,13.97
4101,378,1997-01-17,1,8.79
4101,378,1997-06-20,1,16.7
4105,379,1997-01-17,1,15.36
4141,380,1997-01-17,1,20
4160,381,1997-01-17,1,14.99
4165,382,1997-01-17,2,34.66
4165,382,1997-01-23,1,17.3
4165,382,1997-03-25,1,14.96
4165,382,1997-05-01,2,28.34
4165,382,1997-05-23,5,73.02
4165,382,1997-07-01,3,45.43
4165,382,1997-07-12,4,59.25
4165,382,1997-07-26,1,14.96
4165,382,1997-08-16,5,72.03
4165,382,1997-09-01,1,13.97
4165,382,1997-09-10,1,12.99
4165,382,1997-09-29,3,55.97
4165,382,1997-11-17,1,11.49
4165,382,1997-11-18,1,11.49
4165,382,1997-12-08,3,28.97
4165,382,1997-12-11,1,11.49
4165,382,1998-01-02,3,33.47
4165,382,1998-02-26,1,17.49
4165,382,1998-04-15,1,12.99
4165,382,1998-05-19,1,13.99
4165,382,1998-05-29,1,26.99
4165,382,1998-06-25,1,12.99
4179,383,1997-01-17,1,13.97
4198,384,1997-01-17,3,43.69
4203,385,1997-01-17,4,19.76
4203,385,1997-01-17,1,6.79
4203,385,1997-01-27,1,12.49
4203,385,1997-02-01,3,41.68
4203,385,1997-04-19,1,12.77
4203,385,1997-08-23,2,24.49
4203,385,1997-10-19,3,61.97
4203,385,1997-12-05,2,29.48
4203,385,1998-01-24,1,12.49
4214,386,1997-01-17,1,14.37
4231,387,1997-01-17,2,30.73
1750,388,1997-01-18,1,20.97
1750,388,1997-05-05,7,100.59
2046,389,1997-01-18,2,17.88
2046,389,1997-02-24,1,14.79
2046,389,1997-03-30,1,29.37
2046,389,1997-12-18,2,27.98
2839,390,1997-01-18,1,14.37
4124,391,1997-01-18,2,42.73
4253,392,1997-01-18,1,15.36
4285,393,1997-01-18,1,15.36
4287,394,1997-01-18,1,15.36
4287,394,1997-07-18,12,189.64
4288,395,1997-01-18,2,24.14
4288,395,1997-01-18,1,25.77
4288,395,1997-02-18,2,23.54
4309,396,1997-01-18,3,33.31
4309,396,1997-12-15,3,38.97
4316,397,1997-01-18,1,25.77
4316,397,1997-02-21,1,16.96
4316,397,1997-04-19,1,14.37
4316,397,1997-06-16,1,11.77
4322,398,1997-01-18,2,34.98
4322,398,1997-03-15,1,29.99
4330,399,1997-01-18,2,19.54
4349,400,1997-01-18,2,23.54
4374,401,1997-01-18,1,6.79
4374,401,1997-06-05,2,24.02
4374,401,1997-06-20,1,12.25
4379,402,1997-01-18,2,20.75
4383,403,1997-01-18,1,14.99
4383,403,1997-05-13,1,46.37
4383,403,1997-05-25,6,84.19
4383,403,1997-06-26,1,25.97
4383,403,1997-07-14,1,25.77
4383,403,1997-07-15,5,64.43
4383,403,1997-07-28,2,33.96
4383,403,1997-08-20,1,19.99
4383,403,1997-08-24,3,57.71
4383,403,1997-12-06,6,93.94
4383,403,1998-01-06,1,24.49
4383,403,1998-02-28,2,24.87
4383,403,1998-04-22,5,61.34
4392,404,1997-01-18,1,20.97
4392,404,1997-03-02,1,15.38
4392,404,1998-02-12,2,18.98
4407,405,1997-01-18,1,11.77
4408,406,1997-01-18,2,32.74
4408,406,1997-02-06,4,56.66
4408,406,1997-05-09,1,11.77
4424,407,1997-01-18,2,28.93
4424,407,1997-08-29,1,14.96
4424,407,1998-06-11,2,23.76
4427,408,1997-01-18,3,44.29
4446,409,1997-01-18,6,55.04
4461,410,1997-01-18,3,41.25
4461,410,1997-06-19,2,28.34
4461,410,1997-11-18,1,12.49
4461,410,1998-04-05,2,24.48
4461,410,1998-05-19,2,23.98
4465,411,1997-01-18,4,56.66
4474,412,1997-01-18,6,97.22
4474,412,1997-01-22,1,15.36
4474,412,1997-02-11,1,15.36
4474,412,1997-12-30,18,271.82
4474,412,1998-01-02,2,31.98
4486,413,1997-01-18,2,73.13
4504,414,1997-01-18,2,34.72
4504,414,1997-11-14,2,19.98
167,415,1997-01-19,2,30.32
167,415,1997-01-21,1,13.77
167,415,1997-03-08,1,14.96
167,415,1997-06-14,2,24.95
167,415,1997-10-11,1,12.99
167,415,1997-10-30,1,59.49
167,415,1997-11-23,1,11.49
167,415,1997-12-10,1,18.49
1727,416,1997-01-19,3,35.31
4269,417,1997-01-19,1,10.77
4525,418,1997-01-19,2,26.74
4544,419,1997-01-19,1,11.77
4544,419,1998-03-02,1,29.49
4564,420,1997-01-19,2,39.36
4564,420,1997-12-02,2,30.98
4581,421,1997-01-19,1,16.9
4589,422,1997-01-19,2,27.13
4589,422,1997-02-26,4,59.83
4589,422,1997-04-16,3,45.11
4589,422,1997-12-06,4,41.46
4593,423,1997-01-19,6,82.41
4593,423,1997-02-18,1,11.77
4593,423,1997-06-06,1,14.96
4601,424,1997-01-19,2,23.54
4601,424,1998-02-03,1,11.88
4601,424,1998-03-08,2,24.87
4601,424,1998-03-08,1,11.99
4601,424,1998-04-20,2,29.98
4601,424,1998-05-06,3,43.97
4616,425,1997-01-19,1,12.49
4630,426,1997-01-19,3,36.73
4644,427,1997-01-19,1,21.37
4644,427,1997-02-19,2,29.33
4649,428,1997-01-19,1,12.49
4649,428,1997-06-21,3,38.33
4649,428,1997-08-17,1,11.77
4649,428,1997-10-31,1,13.99
4649,428,1998-04-10,1,72.99
4649,428,1998-05-01,1,72.99
4649,428,1998-06-07,3,42.47
4653,429,1997-01-19,1,15.36
4669,430,1997-01-19,1,15.36
4687,431,1997-01-19,2,31.72
4687,431,1997-10-20,3,49.47
4701,432,1997-01-19,1,11.77
4717,433,1997-01-19,4,49.87
4718,434,1997-01-19,3,37.51
4718,434,1997-03-19,2,25.74
4718,434,1998-04-29,3,58.74
4732,435,1997-01-19,1,9.77
4749,436,1997-01-19,2,39.98
4768,437,1997-01-19,4,58.89
4791,438,1997-01-19,2,31.52
4794,439,1997-01-19,1,15.99
4794,439,1997-05-26,2,34.14
4797,440,1997-01-19,5,84.02
4797,440,1997-03-07,6,88.6
4797,440,1997-07-21,7,106.55
4805,441,1997-01-19,2,25.74
4805,441,1997-02-16,1,13.97
4805,441,1997-07-15,1,13.97
4805,441,1997-07-17,1,12.97
4805,441,1997-07-25,1,14.79
4805,441,1997-12-05,4,57.96
4805,441,1997-12-20,1,13.99
4805,441,1997-12-31,4,53.96
4805,441,1998-03-17,1,13.49
4805,441,1998-04-14,1,12.99
4805,441,1998-06-12,3,44.47
4807,442,1997-01-19,1,13.97
4822,443,1997-01-19,3,65.97
3089,444,1997-01-20,2,29.92
3089,444,1997-01-27,2,29.98
3089,444,1997-02-11,2,29.98
3089,444,1998-02-13,1,12.99
4365,445,1997-01-20,2,18.56
4836,446,1997-01-20,1,22.99
4836,446,1997-03-14,2,24.48
4836,446,1997-04-22,1,13.97
4836,446,1997-05-26,1,23.88
4836,446,1997-06-16,2,24.49
4836,446,1997-07-23,2,23.54
4836,446,1997-07-29,2,28.73
4836,446,1998-06-04,1,11.88
4842,447,1997-01-20,1,14.99
4854,448,1997-01-20,1,18.36
4854,448,1997-02-04,3,44.97
4868,449,1997-01-20,1,14.96
4870,450,1997-01-20,4,71.69
4870,450,1997-03-16,2,27.33
4873,451,1997-01-20,13,150.21
4873,451,1997-03-23,7,83.39
4873,451,1997-10-11,3,52.97
4875,452,1997-01-20,2,25.74
4875,452,1997-05-19,1,11.77
4880,453,1997-01-20,5,72.25
4880,453,1997-01-22,1,35.37
4880,453,1997-04-07,2,27.14
4890,454,1997-01-20,2,30.72
4890,454,1997-07-29,1,14.37
4892,455,1997-01-20,2,29.92
4894,456,1997-01-20,1,17.76
4894,456,1997-02-06,1,11.77
4894,456,1997-03-28,5,77.48
4894,456,1997-04-28,6,80.41
4894,456,1997-05-05,3,34.5
4894,456,1997-07-18,1,14.37
4894,456,1997-07-18,2,29.58
4894,456,1997-08-04,6,107.6
4894,456,1997-08-04,4,60.05
4894,456,1997-08-06,4,52.46
4894,456,1997-11-07,2,26.98
4894,456,1997-11-18,3,59.97
4894,456,1997-12-15,1,13.99
4894,456,1998-03-19,9,117.37
4907,457,1997-01-20,1,19.99
4907,457,1997-02-09,1,9.98
4907,457,1997-02-17,1,12.77
4907,457,1997-04-24,2,25.48
4907,457,1997-05-06,2,27.85
4911,458,1997-01-20,2,23.73
4930,459,1997-01-20,5,76.23
4947,460,1997-01-20,3,43.89
4951,461,1997-01-20,1,15.99
4951,461,1997-03-19,1,34.77
4951,461,1997-03-21,1,22.77
4951,461,1997-04-08,2,23.74
4951,461,1997-04-29,1,15.36
4951,461,1997-04-30,1,12.97
4951,461,1997-06-13,1,14.37
4951,461,1997-07-17,1,25.77
4951,461,1998-01-25,2,21.98
4951,461,1998-03-10,1,29.49
4951,461,1998-05-04,1,14.99
4951,461,1998-06-04,1,14.49
4963,462,1997-01-20,4,59.25
4972,463,1997-01-20,2,29.33
4972,463,1997-03-21,4,58.07
4982,464,1997-01-20,2,22.94
4982,464,1997-05-19,3,38.71
4982,464,1997-10-02,6,61.44
4982,464,1997-12-30,3,30.47
4987,465,1997-01-20,2,23.96
5000,466,1997-01-20,2,29.73
5000,466,1997-04-27,3,43.3
5000,466,1997-06-30,1,21.77
5000,466,1998-05-31,4,62.46
5006,467,1997-01-20,3,16.31
5006,467,1997-08-29,3,51.5
5008,468,1997-01-20,3,41.91
5008,468,1997-10-13,3,19.97
5010,469,1997-01-20,2,25.74
5010,469,1997-01-30,1,12.77
5010,469,1997-07-14,1,14.96
5010,469,1997-07-24,2,28.93
5010,469,1997-08-21,2,29.92
5010,469,1997-10-13,1,12.99
5010,469,1997-11-18,1,12.49
5031,470,1997-01-20,4,51.48
5031,470,1998-05-19,5,54.84
5038,471,1997-01-20,1,14.37
5038,471,1997-02-06,1,14.79
5038,471,1997-12-06,4,51.96
5048,472,1997-01-20,3,40.73
5066,473,1997-01-20,1,9.98
5072,474,1997-01-20,2,26.76
5072,474,1997-06-08,1,11.77
5072,474,1997-09-13,2,28.48
5072,474,1998-04-19,4,48.55
5089,475,1997-01-20,2,30.86
5105,476,1997-01-20,3,34.31
5108,477,1997-01-20,4,56.87
5108,477,1997-01-22,3,31.31
5108,477,1997-09-13,2,25.98
5108,477,1997-09-27,2,46.98
5108,477,1997-09-29,1,14.49
5108,477,1997-12-28,1,10.49
5108,477,1998-03-01,1,19.99
5130,478,1997-01-20,1,19.99
5130,478,1997-10-13,1,5.49
5130,478,1997-10-25,1,15.49
3743,479,1997-01-21,1,10.97
5135,480,1997-01-21,4,49.44
5135,480,1997-04-17,7,55.79
5135,480,1997-06-19,5,58.1
5135,480,1998-01-04,4,34.46
5135,480,1998-03-02,6,56.94
5137,481,1997-01-21,2,27.54
5137,481,1997-06-21,6,89.48
5137,481,1998-04-01,7,128.13
5151,482,1997-01-21,1,14.96
5156,483,1997-01-21,1,11.99
5156,483,1997-03-22,1,11.97
5176,484,1997-01-21,1,13.97
5192,485,1997-01-21,3,31.51
5192,485,1997-01-24,3,44.51
5192,485,1997-01-28,1,11.77
5192,485,1997-02-05,1,11.77
5192,485,1997-02-05,1,14.37
5192,485,1997-02-05,1,9.97
5192,485,1997-02-24,7,81.41
5192,485,1997-03-18,3,40.11
5192,485,1997-03-24,3,40.71
5192,485,1997-04-28,5,59.85
5192,485,1997-05-21,5,65.63
5192,485,1997-05-27,5,74.77
5192,485,1997-06-23,5,62.04
5192,485,1997-09-10,3,33.47
5194,486,1997-01-21,1,13.97
5206,487,1997-01-21,4,65.32
5206,487,1997-01-21,1,14.79
5206,487,1997-02-07,1,14.79
5206,487,1997-02-25,2,28.76
5206,487,1997-03-02,2,33.48
5206,487,1997-03-25,3,47.12
5215,488,1997-01-21,1,21.99
5238,489,1997-01-21,1,9.98
5259,490,1997-01-21,2,37.48
5259,490,1997-10-24,7,102.93
5265,491,1997-01-21,2,26.13
5265,491,1997-01-31,1,23.99
5265,491,1997-02-08,2,34
5265,491,1997-03-24,3,42.93
5265,491,1997-05-23,2,30.37
5265,491,1998-01-14,1,14.49
5265,491,1998-03-09,1,11.99
5265,491,1998-03-23,1,15.49
5281,492,1997-01-21,1,14.37
5281,492,1998-03-21,2,18.98
5285,493,1997-01-21,1,11.97
5285,493,1997-02-20,2,26.13
5285,493,1997-06-18,3,44.09
5285,493,1997-08-22,2,25.74
5285,493,1997-12-06,2,26.98
5297,494,1997-01-21,1,12.49
5302,495,1997-01-21,1,12.97
5302,495,1997-09-30,1,11.49
5302,495,1997-12-23,1,7.49
5309,496,1997-01-21,2,30.72
5309,496,1997-02-05,1,15.36
5316,497,1997-01-21,2,41.98
5330,498,1997-01-21,4,60.64
5336,499,1997-01-21,3,38.03
5336,499,1997-03-13,2,28.93
5336,499,1997-04-24,3,42.9
5336,499,1997-06-22,2,26.14
5336,499,1997-06-24,3,41.91
5336,499,1997-07-05,5,68.6
5336,499,1997-07-26,4,55.07
5336,499,1997-11-07,3,41.47
5336,499,1998-01-03,2,20.98
5336,499,1998-02-02,3,42.06
5336,499,1998-06-27,3,39.97
5350,500,1997-01-21,2,29.92
5350,500,1997-02-08,3,39.73
5350,500,1997-02-20,2,25.93
5350,500,1997-03-01,3,42.9
5353,501,1997-01-21,3,74.97
5369,502,1997-01-21,1,14.96
5390,503,1997-01-21,2,39.98
3438,504,1997-01-22,2,37.98
3774,505,1997-01-22,6,83
3774,505,1997-04-30,5,64.24
3774,505,1997-05-02,1,14.96
3774,505,1998-04-05,4,58.85
5312,506,1997-01-22,4,65.34
5405,507,1997-01-22,5,112.72
5405,507,1997-01-25,2,40.74
5405,507,1997-08-27,1,14.96
5405,507,1997-11-07,5,66.95
5405,507,1997-12-15,7,105.93
5418,508,1997-01-22,2,18.75
5420,509,1997-01-22,3,49.97
5420,509,1997-01-24,6,84.22
5420,509,1997-02-10,6,85.01
5420,509,1997-02-14,6,86.4
5420,509,1997-02-24,6,88.99
5420,509,1997-03-08,5,71.63
5420,509,1997-03-26,6,95.91
5420,509,1997-04-07,9,125.69
5420,509,1997-04-17,6,95.94
5420,509,1997-04-25,7,100.6
5420,509,1997-05-05,7,103.75
5420,509,1997-05-12,1,15.36
5420,509,1997-06-11,7,90.18
5420,509,1997-06-20,5,76.22
5420,509,1997-06-27,1,15.36
5420,509,1997-08-18,7,95.98
5420,509,1997-09-04,7,99.21
5420,509,1997-09-18,5,69.45
5420,509,1997-09-25,1,15.49
5420,509,1997-10-06,6,87.44
5420,509,1997-11-18,7,99.93
5420,509,1998-01-19,7,102.93
5420,509,1998-01-30,4,131.46
5420,509,1998-01-31,4,56.46
5433,510,1997-01-22,1,13.97
5439,511,1997-01-22,4,44.74
5439,511,1997-02-28,1,14.96
5451,512,1997-01-22,1,49.97
5461,513,1997-01-22,1,11.97
5461,513,1997-03-18,2,37.65
5467,514,1997-01-22,2,35.76
5502,515,1997-01-22,1,11.77
5519,516,1997-01-22,1,11.7
5519,516,1998-06-14,2,25.98
5519,516,1998-06-18,2,20.98
5525,517,1997-01-22,4,62.87
5525,517,1997-02-20,1,11.77
5525,517,1997-03-10,1,21.77
5525,517,1997-03-23,3,35.31
5525,517,1997-05-18,2,24.74
5525,517,1997-08-17,2,43.34
5525,517,1998-01-01,2,31.48
5533,518,1997-01-22,1,14.77
5554,519,1997-01-22,1,14.96
5554,519,1997-09-30,3,41.47
5554,519,1998-02-26,2,25.16
5558,520,1997-01-22,2,34.98
5575,521,1997-01-22,1,9.97
5575,521,1997-06-04,1,13.77
5575,521,1997-06-23,2,21.54
5575,521,1997-07-30,1,13.97
5575,521,1997-08-18,1,4.79
