"","cust","x","t.x","litt","sales","sales.x","first","T.cal","T.star","x.star","sales.star","first.sales","xstar.m1","xstar.m2"
"245",2509,1,8.28571428571429,2.11453286149111,149.68,55.28,1997-01-12,37.2857142857143,39,4,361.44,0.0944,0.265,0.365
"246",2521,0,0,0,11.77,0,1997-01-11,37.4285714285714,39,0,0,0.01177,0.175,0.165
"247",2537,0,0,0,24.54,0,1997-01-11,37.4285714285714,39,0,0,0.02454,0.155,0.135
"248",2541,2,11.4285714285714,3.391627930646,52.46,40.69,1997-01-11,37.4285714285714,39,0,0,0.01177,0.64,0.61
"249",2550,1,20.8571428571429,3.03769647265302,66.84,11.77,1997-01-26,35.2857142857143,39,0,0,0.05507,0.83,0.8
"250",2556,0,0,0,0,0,1997-01-11,37.4285714285714,39,0,0,0,0.155,0.085
"251",2563,1,2,0.693147180559945,36.94,13.97,1997-01-11,37.4285714285714,39,0,0,0.02297,0.21,0.22
"252",2568,1,1.85714285714286,0.619039208406224,32.51,9.77,1997-01-11,37.4285714285714,39,0,0,0.02274,0.215,0.195
"253",2574,0,0,0,14.37,0,1997-01-13,37.1428571428571,39,0,0,0.01437,0.115,0.205
"254",2578,2,33,2.63613761951193,69.79,57.3,1997-01-11,37.4285714285714,39,1,23.99,0.01249,1.28,1.225
"255",2591,0,0,0,58.28,0,1997-01-11,37.4285714285714,39,2,94.53,0.05828,0.115,0.09
"256",2597,3,36.5714285714286,6.52921026593902,84.22,66.86,1997-01-11,37.4285714285714,39,4,160.67,0.01736,1.895,1.845
"257",2610,0,0,0,29.92,0,1997-01-11,37.4285714285714,39,0,0,0.02992,0.12,0.25
"258",2625,0,0,0,35.31,0,1997-01-11,37.4285714285714,39,0,0,0.03531,0.14,0.185
"259",2645,0,0,0,11.77,0,1997-01-11,37.4285714285714,39,0,0,0.01177,0.105,0.16
"260",2665,0,0,0,5.78,0,1997-01-11,37.4285714285714,39,0,0,0.00578,0.18,0.135
"261",2681,0,0,0,15.96,0,1997-01-11,37.4285714285714,39,0,0,0.01596,0.155,0.155
"262",2697,0,0,0,16.7,0,1997-01-11,37.4285714285714,39,0,0,0.0167,0.155,0.13
"263",2709,0,0,0,14.37,0,1997-01-11,37.4285714285714,39,0,0,0.01437,0.155,0.225
"264",2725,0,0,0,58.85,0,1997-01-11,37.4285714285714,39,0,0,0.05885,0.155,0.185
"265",2745,0,0,0,22.7,0,1997-01-11,37.4285714285714,39,5,92.94,0.0227,0.105,0.165
"266",2753,4,31.4285714285714,7.04413974058907,110.73,96.36,1997-01-11,37.4285714285714,39,1,27.99,0.01437,2.39,2.565
"267",2761,5,5.14285714285714,-0.511242203651206,990.28,974.32,1997-01-12,37.2857142857143,39,0,0,0.01596,0.03,0.015
"268",2765,0,0,0,10.77,0,1997-01-12,37.2857142857143,39,0,0,0.01077,0.11,0.23
"269",2786,0,0,0,78.2,0,1997-01-12,37.2857142857143,39,0,0,0.0782,0.11,0.16
"270",2790,2,24,4.35277645827187,101.8,72.22,1997-01-12,37.2857142857143,39,0,0,0.02958,1.255,1.215
"271",2792,1,35.4285714285714,3.56751859710967,59.95,45.98,1997-01-25,35.4285714285714,39,1,24.48,0.01397,0.99,0.865
"272",2803,0,0,0,19.99,0,1997-01-12,37.2857142857143,39,0,0,0.01999,0.1,0.215
"273",2813,1,1.85714285714286,0.619039208406224,57.05,30.32,1997-01-12,37.2857142857143,39,0,0,0.02673,0.23,0.225
"274",2820,2,20.4285714285714,3.72495551058774,85.65,53.87,1997-01-12,37.2857142857143,39,1,27.98,0.03178,1.01,1.18
"275",2821,0,0,0,14.96,0,1997-01-12,37.2857142857143,39,0,0,0.01496,0.15,0.16
"276",2839,0,0,0,14.37,0,1997-01-18,36.4285714285714,39,0,0,0.01437,0.145,0.165
"277",2845,0,0,0,27.13,0,1997-01-12,37.2857142857143,39,0,0,0.02713,0.11,0.105
"278",2855,1,32,3.46573590279973,30.33,16.36,1997-01-12,37.2857142857143,39,1,12.99,0.01397,0.84,0.955
"279",2863,0,0,0,4.99,0,1997-01-12,37.2857142857143,39,0,0,0.00499,0.065,0.13
"280",2871,1,0.428571428571429,-0.847297860387204,71.62,11.77,1997-01-12,37.2857142857143,39,2,233.84,0.05985,0.11,0.17
"281",2888,0,0,0,11.77,0,1997-01-12,37.2857142857143,39,0,0,0.01177,0.18,0.17
"282",2903,5,16.1428571428571,4.1353440860536,184.16,160.62,1997-01-12,37.2857142857143,39,1,24.48,0.02354,0.965,0.985
"283",2904,0,0,0,59.54,0,1997-01-12,37.2857142857143,39,0,0,0.05954,0.145,0.185
"284",2920,0,0,0,16.7,0,1997-01-12,37.2857142857143,39,0,0,0.0167,0.16,0.195
"285",2932,1,5.85714285714286,1.76766191764899,85.24,38.77,1997-01-12,37.2857142857143,39,0,0,0.04647,0.365,0.245
"286",2939,0,0,0,19.28,0,1997-01-14,37,39,0,0,0.01928,0.145,0.145
"287",2944,3,25.8571428571429,5.88318432134682,75.21,60.25,1997-01-29,34.8571428571429,39,0,0,0.01496,1.72,1.865
"288",2958,2,28.5714285714286,5.13447703617326,118.36,105.87,1997-01-12,37.2857142857143,39,0,0,0.01249,1.325,1.19
"289",2961,0,0,0,26.14,0,1997-01-12,37.2857142857143,39,0,0,0.02614,0.16,0.125
"290",2965,1,36.8571428571429,3.6070494358663,93.19,64.45,1997-01-12,37.2857142857143,39,1,93.46,0.02874,1.03,0.845
"291",2983,0,0,0,47.48,0,1997-01-12,37.2857142857143,39,0,0,0.04748,0.13,0.18
"292",3001,3,24.2857142857143,5.79280025987855,77.39,61.49,1997-01-13,37.1428571428571,39,0,0,0.0159,1.665,1.39
"293",3005,0,0,0,166.75,0,1997-01-12,37.2857142857143,39,0,0,0.16675,0.105,0.09
"294",3008,1,0.142857142857143,-1.94591014905531,23.54,11.77,1997-01-12,37.2857142857143,39,0,0,0.01177,0.1,0.165
"295",3011,2,35.5714285714286,4.3881304176119,52.7,42.72,1997-01-12,37.2857142857143,39,1,29.48,0.00998,1.79,1.53
"296",3016,1,34,3.52636052461616,47.28,25.74,1997-01-13,37.1428571428571,39,3,68.94,0.02154,0.99,0.805
"297",3021,1,5.71428571428571,1.74296930505862,135.71,90.83,1997-01-12,37.2857142857143,39,0,0,0.04488,0.31,0.425
"298",3028,13,30.7142857142857,5.56696593901396,251.76,228.27,1997-01-13,37.1428571428571,39,1,5.99,0.02349,6.875,6.94
"299",3030,0,0,0,31.97,0,1997-01-13,37.1428571428571,39,0,0,0.03197,0.13,0.155
"300",3041,14,29.8571428571429,7.94889741527049,286.55,253.79,1997-02-26,30.8571428571429,39,9,230.78,0.03276,11.77,10.64
"301",3047,0,0,0,15.36,0,1997-01-13,37.1428571428571,39,0,0,0.01536,0.07,0.155
"302",3060,0,0,0,14.79,0,1997-01-13,37.1428571428571,39,0,0,0.01479,0.085,0.205
"303",3076,0,0,0,18.36,0,1997-01-13,37.1428571428571,39,0,0,0.01836,0.125,0.17
"304",3087,0,0,0,14.37,0,1997-01-13,37.1428571428571,39,0,0,0.01437,0.085,0.115
"305",3089,2,3.14285714285714,0.762140052046897,89.88,59.96,1997-01-20,36.1428571428571,39,1,12.99,0.02992,0.13,0.32
"306",3099,3,19.4285714285714,0.813841426423784,321.96,262.3,1997-01-13,37.1428571428571,39,0,0,0.05966,1.35,1.35
"307",3102,3,32.8571428571429,5.11349706366454,76.62,58.86,1997-01-13,37.1428571428571,39,0,0,0.01776,1.94,1.83
"308",3106,1,3,1.09861228866811,70.05,36.67,1997-01-13,37.1428571428571,39,0,0,0.03338,0.175,0.24
"309",3112,0,0,0,40.11,0,1997-01-13,37.1428571428571,39,0,0,0.04011,0.115,0.16
"310",3134,0,0,0,0,0,1997-01-13,37.1428571428571,39,0,0,0,0.08,0.225
"311",3138,1,11.7142857142857,2.46080909820894,190.42,176.45,1997-01-17,36.5714285714286,39,2,166.38,0.01397,0.545,0.465
"312",3157,3,31.5714285714286,4.31070128664326,281.89,101.91,1997-01-13,37.1428571428571,39,5,133.92,0.17998,1.885,2.21
"313",3158,0,0,0,30.72,0,1997-01-13,37.1428571428571,39,0,0,0.03072,0.18,0.12
"314",3163,5,36.4285714285714,0.931934960139116,229.22,184.92,1997-01-13,37.1428571428571,39,6,148.08,0.0443,3.34,3.47
"315",3171,0,0,0,26.94,0,1997-01-13,37.1428571428571,39,0,0,0.02694,0.13,0.12
"316",3182,2,35.4285714285714,4.83401175841694,199.35,130.13,1997-01-13,37.1428571428571,39,0,0,0.06922,1.625,1.455
"317",3183,1,0.428571428571429,-0.847297860387204,36.11,20.75,1997-01-13,37.1428571428571,39,0,0,0.01536,0.13,0.175
"318",3197,0,0,0,54.97,0,1997-03-17,28.1428571428571,39,1,39.47,0.05497,0.165,0.155
"319",3199,0,0,0,29.73,0,1997-01-13,37.1428571428571,39,0,0,0.02973,0.125,0.14
"320",3219,0,0,0,126.9,0,1997-01-14,37,39,0,0,0.1269,0.155,0.17
"321",3238,1,0.714285714285714,-0.336472236621213,34.35,18.99,1997-01-13,37.1428571428571,39,2,146.45,0.01536,0.135,0.23
"322",3242,0,0,0,20.99,0,1997-01-13,37.1428571428571,39,0,0,0.02099,0.095,0.235
"323",3262,0,0,0,12.77,0,1997-01-13,37.1428571428571,39,0,0,0.01277,0.1,0.175
"324",3268,2,10.5714285714286,2.25878247033565,40.53,23.54,1997-01-30,34.7142857142857,39,0,0,0.01699,0.685,0.57
"325",3287,0,0,0,38.13,0,1997-01-14,37,39,0,0,0.03813,0.135,0.175
"326",3298,3,34.4285714285714,7.01187887837084,130.22,60.25,1997-01-14,37,39,0,0,0.06997,2.23,2.05
"327",3299,1,36.2857142857143,3.59142411796322,37.47,31.48,1997-01-14,37,39,0,0,0.00599,0.895,1.015
"328",3311,1,17.8571428571429,2.88240358824699,85.2,69.84,1997-01-14,37,39,1,23.76,0.01536,0.775,0.655
"329",3312,0,0,0,23.99,0,1997-01-14,37,39,0,0,0.02399,0.05,0.2
"330",3318,1,3.42857142857143,1.23214368129263,28.74,14.37,1997-01-14,37,39,1,11.49,0.01437,0.305,0.22
"331",3322,0,0,0,57.51,0,1997-01-15,36.8571428571429,39,0,0,0.05751,0.12,0.15
"332",3333,0,0,0,13.97,0,1997-01-14,37,39,0,0,0.01397,0.205,0.235
"333",3341,1,8.85714285714286,2.18122423598978,95.31,41.77,1997-01-15,36.8571428571429,39,0,0,0.05354,0.375,0.435
"334",3353,0,0,0,15.36,0,1997-01-14,37,39,0,0,0.01536,0.095,0.15
"335",3374,0,0,0,11.77,0,1997-01-14,37,39,0,0,0.01177,0.13,0.185
"336",3376,4,4.28571428571429,-1.95469497861105,280.18,195.24,1997-01-14,37,39,0,0,0.08494,0.05,0.01
"337",3388,0,0,0,14.37,0,1997-01-14,37,39,0,0,0.01437,0.225,0.25
"338",3400,2,34.5714285714286,5.69948755037332,108.31,51.21,1997-01-14,37,39,3,158.33,0.0571,1.75,1.485
"339",3403,0,0,0,51.15,0,1997-01-14,37,39,0,0,0.05115,0.14,0.16
"340",3415,3,27.7142857142857,2.68385309255159,328.7,280.19,1997-01-14,37,39,1,222.3,0.04851,1.79,2.045
"341",3425,0,0,0,14.7,0,1997-01-14,37,39,0,0,0.0147,0.25,0.195
"342",3438,0,0,0,37.98,0,1997-01-22,35.8571428571429,39,0,0,0.03798,0.095,0.155
"343",3442,2,20.5714285714286,2.15555188093565,228.53,109.17,1997-03-19,27.8571428571429,39,3,233.38,0.11936,1.58,1.875
"344",3444,0,0,0,28.74,0,1997-01-14,37,39,0,0,0.02874,0.105,0.17
"345",3451,1,19.8571428571429,2.98856378407538,59.33,29.75,1997-01-14,37,39,1,12.99,0.02958,0.595,0.63
"346",3467,0,0,0,52.27,0,1997-01-14,37,39,0,0,0.05227,0.125,0.125
"347",3469,1,16.5714285714286,2.80768004205105,61.43,48.94,1997-01-14,37,39,2,55.46,0.01249,0.685,0.735
"348",3487,0,0,0,15.36,0,1997-01-14,37,39,1,11.88,0.01536,0.145,0.17
"349",3496,3,2.71428571428571,-1.6633431772703,54.47,47.68,1997-01-15,36.8571428571429,39,7,312.08,0.00679,0.105,0.07
"350",3497,2,32,5.52707776685135,132.26,121.49,1997-01-14,37,39,1,12.58,0.01077,1.28,1.19
"351",3501,25,27.2857142857143,-12.1736520826284,942.84,930.35,1997-01-15,36.8571428571429,39,2,79.93,0.01249,1.545,0.93
"352",3510,0,0,0,23.99,0,1997-01-15,36.8571428571429,39,0,0,0.02399,0.06,0.13
"353",3518,2,21.5714285714286,3.52756028480807,107.99,88,1997-01-25,35.4285714285714,39,0,0,0.01999,1.395,1.185
"354",3525,0,0,0,19.97,0,1997-01-15,36.8571428571429,39,0,0,0.01997,0.105,0.155
"355",3545,0,0,0,12.7,0,1997-01-15,36.8571428571429,39,0,0,0.0127,0.15,0.07
"356",3556,0,0,0,39.96,0,1997-01-15,36.8571428571429,39,0,0,0.03996,0.165,0.205
"357",3558,5,22.5714285714286,4.59713537521799,416.87,297.11,1997-01-15,36.8571428571429,39,1,24.49,0.11976,2,1.735
"358",3567,0,0,0,179.21,0,1997-02-02,34.2857142857143,39,0,0,0.17921,0.14,0.15
"359",3571,0,0,0,14.7,0,1997-01-15,36.8571428571429,39,0,0,0.0147,0.135,0.14
"360",3580,2,33,5.60670202135899,59.7,23.93,1997-02-06,33.7142857142857,39,0,0,0.03577,1.835,1.505
"361",3584,2,14.1428571428571,2.26091239659348,85.98,21.75,1997-01-15,36.8571428571429,39,0,0,0.06423,0.575,0.855
"362",3587,0,0,0,14.96,0,1997-01-15,36.8571428571429,39,0,0,0.01496,0.11,0.16
"363",3601,0,0,0,15.36,0,1997-01-15,36.8571428571429,39,0,0,0.01536,0.08,0.13
"364",3612,0,0,0,26.14,0,1997-01-15,36.8571428571429,39,0,0,0.02614,0.17,0.1
"365",3614,5,36,3.61768269216767,274.62,225.34,1997-01-15,36.8571428571429,39,2,134.88,0.04928,3.405,3.605
"366",3629,0,0,0,11.99,0,1997-01-15,36.8571428571429,39,0,0,0.01199,0.17,0.14
"367",3647,1,23.1428571428571,3.14168618617707,69.27,57.5,1997-02-09,33.2857142857143,39,0,0,0.01177,1.02,0.915
"368",3656,0,0,0,11.77,0,1997-01-15,36.8571428571429,39,3,47.96,0.01177,0.13,0.135
"369",3660,1,22.4285714285714,3.11033565629299,18.54,9.77,1997-01-15,36.8571428571429,39,1,14.42,0.00877,0.725,0.735
"370",3669,2,22.5714285714286,4.77379289842388,71.1,31.4,1997-01-16,36.7142857142857,39,1,22.49,0.0397,1.175,1.195
"371",3674,0,0,0,30.13,0,1997-01-15,36.8571428571429,39,0,0,0.03013,0.115,0.195
"372",3690,0,0,0,19.99,0,1997-01-15,36.8571428571429,39,0,0,0.01999,0.115,0.17
"373",3704,0,0,0,27.99,0,1997-01-15,36.8571428571429,39,0,0,0.02799,0.085,0.165
"374",3726,0,0,0,29.98,0,1997-01-15,36.8571428571429,39,0,0,0.02998,0.135,0.18
"375",3743,0,0,0,10.97,0,1997-01-21,36,39,0,0,0.01097,0.16,0.085
"376",3755,0,0,0,21.98,0,1997-01-16,36.7142857142857,39,0,0,0.02198,0.165,0.18
"377",3774,2,14.2857142857143,1.38629436111989,162.2,79.2,1997-01-22,35.8571428571429,39,1,58.85,0.083,0.705,0.815
"378",3775,0,0,0,39.3,0,1997-01-16,36.7142857142857,39,0,0,0.0393,0.14,0.105
"379",3794,0,0,0,15.36,0,1997-01-16,36.7142857142857,39,0,0,0.01536,0.185,0.16
"380",3805,1,22.5714285714286,3.11668488397165,11.58,4.79,1997-01-16,36.7142857142857,39,0,0,0.00679,0.735,0.76
"381",3809,0,0,0,17.9,0,1997-01-16,36.7142857142857,39,0,0,0.0179,0.115,0.14
"382",3819,2,22.5714285714286,4.36140734747115,286.39,158.03,1997-01-16,36.7142857142857,39,0,0,0.12836,1.105,1.315
"383",3820,1,9.57142857142857,2.25878247033565,42.1,12.77,1997-01-16,36.7142857142857,39,0,0,0.02933,0.465,0.555
"384",3824,0,0,0,7.98,0,1997-01-16,36.7142857142857,39,0,0,0.00798,0.115,0.185
"385",3838,0,0,0,11.56,0,1997-01-16,36.7142857142857,39,0,0,0.01156,0.115,0.13
"386",3853,0,0,0,41.9,0,1997-01-16,36.7142857142857,39,0,0,0.0419,0.145,0.185
"387",3874,0,0,0,58.47,0,1997-02-06,33.7142857142857,39,0,0,0.05847,0.185,0.17
"388",3876,0,0,0,44.12,0,1997-01-16,36.7142857142857,39,0,0,0.04412,0.13,0.13
"389",3891,0,0,0,9.99,0,1997-01-16,36.7142857142857,39,0,0,0.00999,0.165,0.135
"390",3902,1,2.57142857142857,0.944461608840852,289.66,242.98,1997-01-16,36.7142857142857,39,0,0,0.04668,0.255,0.205
"391",3911,2,23.7142857142857,4.76217393479776,96.42,72.43,1997-01-16,36.7142857142857,39,0,0,0.02399,1,1.48
"392",3912,0,0,0,15.36,0,1997-01-16,36.7142857142857,39,0,0,0.01536,0.09,0.155
"393",3926,0,0,0,17.36,0,1997-01-16,36.7142857142857,39,0,0,0.01736,0.115,0.175
"394",3944,0,0,0,19.99,0,1997-01-16,36.7142857142857,39,0,0,0.01999,0.12,0.105
"395",3955,0,0,0,7.78,0,1997-01-16,36.7142857142857,39,0,0,0.00778,0.125,0.145
"396",3965,2,10.5714285714286,3.32928480007187,44.53,19.54,1997-01-16,36.7142857142857,39,0,0,0.02499,0.525,0.435
"397",3970,4,28.7142857142857,6.6582521444045,214.73,167.25,1997-01-16,36.7142857142857,39,1,38.97,0.04748,2.305,2.51
"398",3975,0,0,0,15.96,0,1997-01-16,36.7142857142857,39,0,0,0.01596,0.085,0.125
"399",3993,3,17.4285714285714,4.76399132497869,95.25,79.26,1997-01-17,36.5714285714286,39,2,65.96,0.01599,1.095,1.27
"400",3997,0,0,0,18.77,0,1997-01-17,36.5714285714286,39,0,0,0.01877,0.14,0.22
"401",4005,1,14.1428571428571,2.64920970107928,39.11,24.74,1997-01-17,36.5714285714286,39,1,21.48,0.01437,0.635,0.655
"402",4019,0,0,0,6.78,0,1997-01-17,36.5714285714286,39,1,23.48,0.00678,0.145,0.205
"403",4037,0,0,0,14.37,0,1997-01-17,36.5714285714286,39,0,0,0.01437,0.125,0.14
"404",4053,0,0,0,11.77,0,1997-01-17,36.5714285714286,39,0,0,0.01177,0.23,0.285
"405",4066,0,0,0,15.36,0,1997-03-11,29,39,7,341.25,0.01536,0.125,0.13
"406",4070,0,0,0,14.37,0,1997-01-17,36.5714285714286,39,0,0,0.01437,0.105,0.12
"407",4087,0,0,0,12.97,0,1997-01-17,36.5714285714286,39,0,0,0.01297,0.125,0.15
"408",4090,1,5.71428571428571,1.74296930505862,43.1,13.77,1997-01-17,36.5714285714286,39,2,51.47,0.01496,0.35,0.38
"409",4096,1,10.4285714285714,2.34454929209308,41.52,13.97,1997-01-17,36.5714285714286,39,0,0,0.02755,0.47,0.495
"410",4101,1,22,3.09104245335832,25.49,16.7,1997-01-17,36.5714285714286,39,0,0,0.00879,0.665,0.755
"411",4105,0,0,0,15.36,0,1997-01-17,36.5714285714286,39,0,0,0.01536,0.155,0.055
"412",4113,2,21,4.6297632416069,268.84,207.75,1997-02-03,34.1428571428571,39,0,0,0.06109,1.015,1.38
"413",4124,0,0,0,42.73,0,1997-01-18,36.4285714285714,39,0,0,0.04273,0.12,0.13
"414",4141,0,0,0,20,0,1997-01-17,36.5714285714286,39,0,0,0.02,0.14,0.2
"415",4160,0,0,0,14.99,0,1997-01-17,36.5714285714286,39,0,0,0.01499,0.18,0.165
"416",4165,11,36.4285714285714,10.8588710248046,442.88,408.22,1997-01-17,36.5714285714286,39,10,181.36,0.03466,7.905,7.78
"417",4167,0,0,0,14.99,0,1997-03-04,30,39,0,0,0.01499,0.135,0.15
"418",4179,0,0,0,13.97,0,1997-01-17,36.5714285714286,39,0,0,0.01397,0.15,0.21
"419",4198,0,0,0,43.69,0,1997-01-17,36.5714285714286,39,0,0,0.04369,0.175,0.105
"420",4203,4,31.1428571428571,5.30846973801205,117.98,91.43,1997-01-17,36.5714285714286,39,3,103.94,0.01976,2.535,2.2
"421",4214,0,0,0,14.37,0,1997-01-17,36.5714285714286,39,0,0,0.01437,0.105,0.145
"422",4231,0,0,0,30.73,0,1997-01-17,36.5714285714286,39,0,0,0.03073,0.175,0.125
"423",4253,0,0,0,15.36,0,1997-01-18,36.4285714285714,39,0,0,0.01536,0.15,0.2
"424",4269,0,0,0,10.77,0,1997-01-19,36.2857142857143,39,0,0,0.01077,0.19,0.18
"425",4285,0,0,0,15.36,0,1997-01-18,36.4285714285714,39,0,0,0.01536,0.065,0.165
"426",4287,1,25.8571428571429,3.25258688221051,205,189.64,1997-01-18,36.4285714285714,39,0,0,0.01536,0.77,0.855
"427",4288,1,4.42857142857143,1.48807705542983,73.45,23.54,1997-01-18,36.4285714285714,39,0,0,0.02414,0.255,0.305
"428",4309,0,0,0,33.31,0,1997-01-18,36.4285714285714,39,1,38.97,0.03331,0.095,0.215
"429",4316,3,21.2857142857143,5.79212435583119,68.87,43.1,1997-01-18,36.4285714285714,39,0,0,0.02577,1.27,1.295
"430",4322,1,8,2.07944154167984,64.97,29.99,1997-01-18,36.4285714285714,39,0,0,0.03498,0.425,0.43
"431",4330,0,0,0,19.54,0,1997-01-18,36.4285714285714,39,0,0,0.01954,0.135,0.175
"432",4349,0,0,0,23.54,0,1997-01-18,36.4285714285714,39,0,0,0.02354,0.24,0.14
"433",4365,0,0,0,18.56,0,1997-01-20,36.1428571428571,39,0,0,0.01856,0.115,0.14
"434",4374,2,21.8571428571429,3.74348358814879,43.06,36.27,1997-01-18,36.4285714285714,39,0,0,0.00679,1.325,0.995
"435",4379,0,0,0,20.75,0,1997-01-18,36.4285714285714,39,0,0,0.02075,0.135,0.22
"436",4383,8,31.1428571428571,5.10540318091521,373.38,358.39,1997-01-18,36.4285714285714,39,4,204.64,0.01499,5.49,4.905
"437",4392,1,6.14285714285714,1.81528996663825,36.35,15.38,1997-01-18,36.4285714285714,39,1,18.98,0.02097,0.325,0.295
"438",4407,0,0,0,11.77,0,1997-01-18,36.4285714285714,39,0,0,0.01177,0.14,0.115
"439",4408,2,15.8571428571429,3.57440725810485,101.17,68.43,1997-01-18,36.4285714285714,39,0,0,0.03274,0.755,0.895
"440",4424,1,31.8571428571429,3.46126162240481,43.89,14.96,1997-01-18,36.4285714285714,39,1,23.76,0.02893,0.97,0.89
"441",4427,0,0,0,44.29,0,1997-01-18,36.4285714285714,39,0,0,0.04429,0.045,0.15
"442",4446,0,0,0,55.04,0,1997-01-18,36.4285714285714,39,0,0,0.05504,0.17,0.195
"443",4461,1,21.7142857142857,3.07797037179096,69.59,28.34,1997-01-18,36.4285714285714,39,3,60.95,0.04125,0.9,0.81
"444",4465,0,0,0,56.66,0,1997-01-18,36.4285714285714,39,0,0,0.05666,0.155,0.165
"445",4474,2,3.42857142857143,0.490206336563255,127.94,30.72,1997-01-18,36.4285714285714,39,2,303.8,0.09722,0.325,0.215
"446",4486,0,0,0,73.13,0,1997-01-18,36.4285714285714,39,0,0,0.07313,0.19,0.085
"447",4504,0,0,0,34.72,0,1997-01-18,36.4285714285714,39,1,19.98,0.03472,0.125,0.14
"448",4513,0,0,0,25.74,0,1997-01-25,35.4285714285714,39,0,0,0.02574,0.17,0.185
"449",4525,0,0,0,26.74,0,1997-01-19,36.2857142857143,39,0,0,0.02674,0.18,0.12
"450",4544,0,0,0,11.77,0,1997-01-19,36.2857142857143,39,1,29.49,0.01177,0.12,0.13
"451",4564,0,0,0,39.36,0,1997-01-19,36.2857142857143,39,1,30.98,0.03936,0.19,0.205
"452",4581,0,0,0,16.9,0,1997-01-19,36.2857142857143,39,0,0,0.0169,0.17,0.17
"453",4589,2,12.4285714285714,3.63758615972639,132.07,104.94,1997-01-19,36.2857142857143,39,1,41.46,0.02713,0.64,0.53
"454",4593,2,19.7142857142857,4.19150831067575,109.14,26.73,1997-01-19,36.2857142857143,39,0,0,0.08241,0.95,1.24
"455",4601,0,0,0,23.54,0,1997-01-19,36.2857142857143,39,4,122.69,0.02354,0.11,0.195
"456",4616,0,0,0,12.49,0,1997-01-19,36.2857142857143,39,0,0,0.01249,0.165,0.095
"457",4630,0,0,0,36.73,0,1997-01-19,36.2857142857143,39,0,0,0.03673,0.205,0.21
"458",4635,1,17.1428571428571,2.84158159372673,59.31,19.77,1997-02-24,31.1428571428571,39,2,158.18,0.03954,0.95,1.015
"459",4644,1,4.42857142857143,1.48807705542983,50.7,29.33,1997-01-19,36.2857142857143,39,0,0,0.02137,0.24,0.34
"460",4649,2,30,5.18166889111636,62.59,50.1,1997-01-19,36.2857142857143,39,4,202.44,0.01249,1.205,1.25
"461",4653,0,0,0,15.36,0,1997-01-19,36.2857142857143,39,0,0,0.01536,0.285,0.135
"462",4669,0,0,0,15.36,0,1997-01-19,36.2857142857143,39,0,0,0.01536,0.125,0.125
"463",4687,0,0,0,31.72,0,1997-01-19,36.2857142857143,39,1,49.47,0.03172,0.165,0.085
"464",4701,0,0,0,11.77,0,1997-01-19,36.2857142857143,39,0,0,0.01177,0.17,0.13
"465",4717,0,0,0,49.87,0,1997-01-19,36.2857142857143,39,0,0,0.04987,0.175,0.09
"466",4718,1,8.42857142857143,2.13162729485041,63.25,25.74,1997-01-19,36.2857142857143,39,1,58.74,0.03751,0.43,0.45
"467",4732,0,0,0,9.77,0,1997-01-19,36.2857142857143,39,0,0,0.00977,0.11,0.17
"468",4749,0,0,0,39.98,0,1997-01-19,36.2857142857143,39,0,0,0.03998,0.155,0.24
"469",4762,1,14.7142857142857,2.68881883917432,25.54,12.77,1997-02-28,30.5714285714286,39,0,0,0.01277,0.74,0.59
"470",4768,0,0,0,58.89,0,1997-01-19,36.2857142857143,39,0,0,0.05889,0.115,0.205
"471",4791,0,0,0,31.52,0,1997-01-19,36.2857142857143,39,0,0,0.03152,0.19,0.11
"472",4794,1,18.1428571428571,2.89827693740328,50.13,34.14,1997-01-19,36.2857142857143,39,0,0,0.01599,0.75,0.555
"473",4797,2,26.1428571428571,4.87098218933548,279.17,195.15,1997-01-19,36.2857142857143,39,0,0,0.08402,1.215,1.505
"474",4805,4,26.7142857142857,3.3250989421392,81.44,55.7,1997-01-19,36.2857142857143,39,6,196.86,0.02574,2.415,2.345
"475",4807,0,0,0,13.97,0,1997-01-19,36.2857142857143,39,0,0,0.01397,0.185,0.185
"476",4819,2,33.5714285714286,5.52748356160593,33.23,23.26,1997-01-26,35.2857142857143,39,2,22.98,0.00997,1.71,1.59
"477",4822,0,0,0,65.97,0,1997-01-19,36.2857142857143,39,0,0,0.06597,0.13,0.25
"478",4836,6,27.1428571428571,7.93195300956175,162.08,139.09,1997-01-20,36.1428571428571,39,1,11.88,0.02299,3.35,3.57
"479",4842,0,0,0,14.99,0,1997-01-20,36.1428571428571,39,0,0,0.01499,0.095,0.205
"480",4854,1,2.14285714285714,0.762140052046897,63.33,44.97,1997-01-20,36.1428571428571,39,0,0,0.01836,0.24,0.28
"481",4868,0,0,0,14.96,0,1997-01-20,36.1428571428571,39,0,0,0.01496,0.07,0.115
"482",4870,1,7.85714285714286,2.06142303617716,99.02,27.33,1997-01-20,36.1428571428571,39,0,0,0.07169,0.345,0.395
"483",4873,1,8.85714285714286,2.18122423598978,233.6,83.39,1997-01-20,36.1428571428571,39,1,52.97,0.15021,0.42,0.48
"484",4875,1,17,2.83321334405622,37.51,11.77,1997-01-20,36.1428571428571,39,0,0,0.02574,0.605,0.84
"485",4880,2,11,1.11881499598563,134.76,62.51,1997-01-20,36.1428571428571,39,0,0,0.07225,0.555,0.515
"486",4890,1,27.1428571428571,3.30111392310517,45.09,14.37,1997-01-20,36.1428571428571,39,0,0,0.03072,0.885,0.875
